Name	Description_su	SRR6825935	SRR6825934	SRR6825939	SRR6825938	SRR6825941	SRR6825940	SRR6825933	SRR6825932	SRR6825926	SRR6825925	SRR6825930	SRR6825928
LOC121923259	na	2.76703574217645	0	0	0	0	0	0	0	0	4.10553281519541	0	0
LOC121923254	na	5.67671991143531	7.1268624396752	6.31385061220968	7.00881867337682	5.68965596006739	6.53134017472959	6.04100155309474	5.73244573271516	7.16350024251975	4.78306037282121	5.97616075963072	7.2690408257481
DIRAS1	na	6.41728875851833	7.87447737437235	7.71526376910549	7.17608896206141	7.61159995692523	7.34345617354368	7.23854333082258	7.97513739712677	7.56493773946946	6.25125016357626	6.11939193674265	7.29705667029341
DIRAS2	na	0	0	0	0	3.32161420752806	0	0	0	0	0	0	0
DIRAS3	na	2.38496979837077	0	0	0	0	0	0	0	0	0	0	0
CENPQ	na	3.98017653794115	3.940639548941	4.78197613854339	5.75887440318415	5.41328734428081	6.01657942186946	5.81164120858692	4.69761805428532	5.52036570811984	6.27890027913529	3.72273908891	4.18100520398822
CENPS	na	5.46888076762893	11.2133261227092	9.76974212855498	7.87007397273113	7.14558584078329	7.53955298684796	7.23854333082258	8.11743162223675	7.65391477409196	10.1609338105489	6.38545742880343	7.36921010907504
CENPT	na	3.06881303583784	4.08321632927259	5.10371456673981	4.33801529915791	4.91852600019269	4.62324551652722	5.31155473827405	4.34190933146514	4.37235354738068	5.67572630026205	5.33712080711509	4.81866699172868
CENPU	na	3.15684045326777	4.21296133971857	2.30090477737476	5.66553258508205	3.6143895501803	2.84164326811356	3.54178625187949	0	4.58476048684851	3.67719180876177	2.72942713782117	3.18035577771658
CENPV	na	8.95780217855218	10.0693656352112	9.63370136748783	9.83539850512993	8.7465861803179	9.68733399705516	9.05620878035212	8.31530922056663	9.54659209648738	9.92099876035883	5.88744075433549	9.29479893865471
CENPW	na	6.34417633632344	3.60466730316584	3.97533224458307	3.3286515914541	6.61067959774428	3.73733218110961	4.70949597658023	0	2.42768991903909	0	4.2352997862101	4.18100520398822
CENPX	na	5.48597567744791	4.68496198593018	3.56084752498802	5.21672063974711	4.62171721631584	4.73884908140579	4.12541999478776	2.96427418549703	4.64913933163089	6.52965703914892	4.66704040583479	4.18100520398822
CENPA	na	2.6505720915404	0	0	3.74837854137987	3.1494376535683	0	0	3.1600135786771	4.12318371356354	0	2.50925719393847	3.18035577771658
CENPC	na	4.90859160625741	5.17353029760066	5.22229916331318	4.5617404456082	4.74785706056336	3.84446418274119	5.08348604405772	4.34190933146514	4.76987083436681	5.67572630026205	4.49755080390349	5.09884855503383
CENPE	na	3.82760622445928	6.23204022165284	5.928297413483	6.26239965159305	6.62718864430867	8.87588885802813	4.4784788466746	5.85056749857421	5.21480776897152	5.18493807645443	5.99751373505928	6.62631997391491
CENPF	na	3.82760622445928	0	3.56084752498802	4.75538426007332	3.74114429747739	5.73960693387695	5.23946487227932	4.75932910773383	4.02954945253627	4.53046805267841	4.43632059719834	6.03391741867702
CENPH	na	8.36353859172758	7.52064145181974	7.63913942687664	8.73153846699881	7.8967418236466	8.02845432001529	7.94170723754515	7.70412474554468	8.77817976095101	8.06500346278912	8.07390038848927	8.23085865592027
CENPI	na	3.59529367722949	3.28873050419033	5.36662251425884	6.30429008001687	4.06576124684307	4.94550209179428	4.95433132549696	4.17079171473496	4.21110950509359	0	4.66704040583479	5.36899639150779
CENPJ	na	6.43500225367074	5.98196988292342	6.29593280343739	7.52509735762447	6.41539708595932	5.87212368919919	5.99795418677335	6.55447321450631	5.80100092058538	6.64038412319965	6.30210443353862	5.62620075725285
CENPK	na	7.78537497517817	7.29013720012692	6.98510583597314	7.37593000290532	9.07613347935257	6.59409455371414	6.83588311205876	6.90780063090078	8.24432363121886	7.49849786982419	8.03312419168818	6.29698178122621
CENPL	na	3.46341428647293	2.06695263959814	0	0	0	0	2.28431930320128	1.70845606819741	0	2.78578005868393	0	2.81741446630924
CENPM	na	8.47475929635863	8.49135521148719	8.59579188561384	7.56871712534534	7.6685379303713	7.11644855417009	7.90139513119253	8.08766977021447	8.95412443858632	8.02474223290767	9.08624734438849	7.90649801595431
CENPN	na	4.39648946750181	3.28873050419033	5.8070286962357	4.33801529915791	4.48348259851012	4.03746148750091	4.12541999478776	4.07696626765895	4.82664772791739	0	3.50146349769913	5.1813298075302
CENPO	na	7.36791220211848	6.68762374822599	7.24063169029459	8.16542099014015	7.2873658439839	6.66888348504769	6.59716936749782	7.22459150965397	7.15243769390188	7.98332509966047	7.86324142353722	6.94237091866113
PCDH20	na	2.38496979837077	0	0	5.6973222886076	0	3.20546776833998	3.27954851369688	0	0	0	0	0
PPARGC1A	na	6.42617269184159	8.47528058889802	8.84409412353514	6.79039918429855	9.22184295453467	9.4105525935682	8.86881244244808	8.25231817774539	6.33879341467991	6.25125016357626	9.73054313304238	7.77322673494112
PPARGC1B	na	11.3383872258726	11.6998249910565	10.9036843143012	9.72406490876943	10.8427873330431	10.6846576671798	9.74405080291612	10.8844260087042	10.2143976119409	9.95995320655015	11.5348601171973	10.6546762543914
LOC121924707	na	4.24406135590141	4.81327117651241	8.13363686616487	4.75538426007332	6.8959865640601	6.63943150382889	6.019638420757	6.34904439347698	4.88127453067166	7.37582761261874	2.9204031079586	6.77980648506868
LOC121924706	na	8.50442387714582	8.79056342241114	8.27753745859878	9.19666269459809	8.17457812150705	8.44068760100395	8.09766145285174	8.14080680257862	9.19688921442924	9.10154770102881	8.93121409404716	8.39971175053516
TRAPPC10	na	11.5017317112044	10.3523831964171	10.295621485396	10.3952111616769	11.4953814872864	10.3741674539041	9.53409697345099	10.9741840848879	10.8426260147194	10.70400858446	11.8464306235998	10.1097507609694
TRAPPC11	na	9.93004738641843	9.6583396060681	9.8790873432941	9.06273705415686	9.93923080156991	9.6453536389659	9.34950971606337	9.92780570214902	9.74005208160167	9.76354482423279	9.78067083087654	9.54309501084529
TRAPPC12	na	8.65372017186323	7.31202383693202	8.46559953095621	8.04086318993809	9.04267917689727	8.07319736898353	8.73757736243217	8.63633120026009	8.88228714062885	8.7078728188289	9.46912268281078	8.6004136295759
TRAPPC13	na	9.74362287326046	9.47810029094191	9.3617295736898	9.40833703774181	9.40053118432486	8.77792470848533	9.32794543750078	9.36359072394459	9.68545600944688	9.40737644077264	9.63839676620408	9.40831678566383
TRAPPC14	na	6.45250089678039	8.34334433081219	7.53605562796675	8.64859856020954	8.28274070485068	8.62478462233798	7.69452481483786	8.2032016732409	7.04886140074148	8.17945507187825	6.59608062499814	7.41253964824981
LOC121915535	na	0	1.37573647266285	0	0	0	0	0	0	0	0	0	0
LOC121915538	na	11.6036311268015	11.7245148672144	11.0664419397705	12.3535307036618	10.9792552288683	11.8783299931217	11.2084721600075	11.189835759976	12.0873783727641	12.24743267142	11.6514229585955	11.0636124900167
LOC121915539	na	1.36946574404049	0	0	3.62157022916455	2.45914626931465	3.84446418274119	0	0	0	2.78578005868393	0	3.91784093628502
CLDN25	na	0	2.06695263959814	0	2.46554518139228	1.70019827238795	2.61830931484391	2.28431930320128	0	0	0	0	0
CLDN23	na	3.39265978898991	3.03166261618016	0	0	2.45914626931465	3.03499409198384	0	2.46890071334015	0	2.78578005868393	0	2.33131918068063
CLDN20	na	4.11814398499258	5.43521493294919	5.52882667358027	3.48253229470917	5.62536713960719	6.57866000744805	6.61151991494757	4.75932910773383	2.42768991903909	3.97638585303613	5.81712617883727	5.36899639150779
LOC121924321	na	7.27753418557728	4.33199476866004	7.71526376910549	5.90216118038655	7.3973279335534	7.68358396015216	6.68120650198569	7.80267580889697	4.64913933163089	5.87004273684064	6.05973948004249	7.32453881967942
LOC121920934	na	2.23125223726809	4.2737053527218	0	3.74837854137987	0	0	0	0	5.25673347017202	3.67719180876177	2.24932851586416	2.33131918068063
LOC121920937	na	3.46341428647293	1.76235103477588	4.43431143134205	4.33801529915791	2.12901397481839	0	0	2.96427418549703	5.08118375564908	0	2.72942713782117	5.25934940190545
LOC121920931	na	4.80341963174355	3.03166261618016	5.40055514100756	8.47607163554094	5.02202977765875	6.73998571087639	4.86132170085016	5.26392819552865	0	6.19430748565948	0	4.81866699172868
LOC121920932	na	6.11063871407314	7.82459598363668	7.72198905488076	6.17478312056987	5.41328734428081	5.49846107262239	7.99193508134256	7.28877806835811	7.37813693946209	8.00003490290907	4.30546533232152	7.44629003789941
LOC121920933	na	3.31825549148427	0	3.88233341307379	2.46554518139228	2.12901397481839	2.03004660502464	3.12807628772077	2.96427418549703	3.11529074408027	0	2.24932851586416	2.33131918068063
LOC121920938	na	7.66669918275741	7.66934885358147	8.02362144013544	7.73109432297722	7.4446680796982	8.23946307253768	8.21508481237505	7.72747212792439	7.48782176194122	7.96641948742852	8.03312419168818	8.27847794893445
LOC121920939	na	6.34417633632344	7.07660497197402	6.80679569081113	6.65125031583559	6.4895030735438	5.97001633390418	7.61128261867718	7.21361052069433	7.08421953679355	7.13988183248868	4.99889832974466	6.14084546126201
SCPEP1	na	10.3567689440243	10.446908089626	9.35092311688518	9.41313097029811	9.86461152125313	9.76779868863415	9.52085304418361	9.65089118949112	9.80860042737494	9.52461633666759	9.47864463538839	10.3097826256785
TMEM45B	na	0	0	0	4.87139897245763	4.8638493529688	0	2.28431930320128	2.46890071334015	4.29398305196754	3.29926597233067	0	0
SART1	na	11.6177564601434	11.8096708047746	11.5698709714387	12.0868683463639	12.0341064105277	11.7801155485708	11.8415896933625	11.8333855404902	11.7378614122963	11.9209794318874	11.7018883953602	11.9061651226687
SART3	na	10.6519780397655	11.0240866060373	10.3279423126016	10.6346557763067	10.6562997598807	10.3808570739528	10.6376115493455	10.7127561531987	10.8900173940435	10.5105762522481	11.1836634907597	10.729398822734
NOTCH1	na	9.72033712025745	9.18778820546256	10.0303352959507	9.06882587028769	10.6802307403588	10.1768808110108	10.2451936671044	10.2872436726904	9.24194287939389	9.07419190920196	10.6417356880886	10.9261084160156
NOTCH3	na	12.0083594230624	10.3707477565272	11.2865660326412	10.7603675717948	11.8330850183121	12.0118176136621	12.0652841351988	11.825292821433	11.6092538620629	11.5467956965499	11.5197199092814	11.7451649887327
NOTCH4	na	8.48542394668581	7.76765793046533	7.22177493285335	8.07150986639883	7.35830455821384	7.82110538500679	7.4125378121507	7.54677820431079	7.06074399234776	8.7578536715231	8.17106690927877	7.25957999415963
LOC121916943	na	9.76303683232773	10.8697030081514	9.82075882743764	11.4953060612551	10.055103474937	10.7746111816102	9.83399860416767	10.5389119411682	10.3318259141833	11.1169160549512	8.08889915400997	10.0978548147862
LOC121921078	na	8.87099917859396	9.29790527369515	9.96096282182763	8.59897165638073	9.46623806278847	9.17940620311507	9.79994320404978	9.73008412837876	9.30823692008082	9.07024124869307	10.041891139939	9.69646376281362
KLHDC8A	na	0	0	4.0626975144873	0	2.12901397481839	3.4957720858233	0	0	0	0	0	0
KLHDC8B	na	3.46341428647293	3.16591473499993	3.43551760119701	0	0	3.20546776833998	0	3.62533416036169	3.70552001957557	3.67719180876177	0	2.81741446630924
LBHD2	na	8.75943346590949	7.24534190766942	7.8926456561644	6.51518139839845	7.42591801471791	6.26821823458339	8.77311883363748	7.70412474554468	6.92432069852401	6.4588975608982	11.1572243273016	7.83185660878665
MICOS10	na	10.4555340805652	10.743179790095	10.3400149757611	10.8811971200423	10.39223724781	10.1588303313615	10.4596701903916	10.4029342106644	10.5519552250092	11.2033264413616	9.83208955535351	10.1640039136924
MICOS13	na	8.17085857623417	10.0058802826599	9.61395086397699	10.9043646988076	9.08810887629093	10.0185961028267	9.26805862884755	9.66708136517597	9.86728881383826	10.4078799029196	9.14722580613089	9.34262807519419
LOC121918808	na	3.15684045326777	4.38802028172421	4.36725469501575	3.48253229470917	2.12901397481839	3.84446418274119	4.41444312373637	3.86875130801728	4.02954945253627	3.83453103512985	3.50146349769913	3.81824960406867
DRD3	na	3.06881303583784	0	0	2.13504793028255	0	0	1.96477069995546	0	0	0	2.24932851586416	0
DRD4	na	1.63768670289026	0	0	0	0	0	0	0	2.69496717240513	0	0	0
DEPDC7	na	8.2455336777902	8.51356296901847	7.91041901363303	8.35672700792199	7.49949904626108	7.86629967889268	8.32801763942321	7.75802560686332	7.63018741648453	7.46277941117888	5.08120671168782	8.15123926364608
DEPDC1	na	1.63768670289026	2.88362353657588	2.30090477737476	2.46554518139228	0	0	0	0	2.42768991903909	0	0	2.81741446630924
LOC121926839	na	11.2953977774493	13.3310180303218	11.2677295278817	13.1779014878471	12.3980609927553	12.3730723893443	12.9363677917208	13.1621439596356	12.0964259783762	9.45360299964701	10.5380811132229	13.0392884198431
JAM3	na	9.05550945903179	7.79899327107282	8.12858396437824	6.94404574813424	8.11144022880128	6.89756616601506	8.18661275654397	8.28939635792913	7.50531839563522	7.15488216327517	9.602265796617	7.38669839404354
JAM2	na	10.04047746016	9.47163263669402	9.65845353682152	10.0351947347239	10.1119281388213	9.93014745327115	9.34736773518649	9.72815637536389	10.2063967920827	9.69336080049498	9.74639594568214	9.87125154835892
ASPHD1	na	0	0	0	0	0	0	0	0	0	0	0	2.33131918068063
NEIL2	na	1.63768670289026	0	4.43431143134205	0	2.45914626931465	0	2.76702189703927	4.56566353558796	0	0	0	2.81741446630924
NEIL3	na	2.76703574217645	5.76639948206866	5.75551533997681	5.07870942556353	3.85765628284807	4.03746148750091	4.53979265594613	5.17615073675965	7.10731919526378	7.04644912200035	5.12066441550728	5.14067854965942
NEIL1	na	7.92979965696395	8.64870225306553	8.97372452533597	9.25390007349182	6.92298159128951	8.42351106186226	8.56028704675985	8.80676696180445	8.72689978804236	8.54661720670813	8.07390038848927	9.00888595673184
CGN	na	11.4137417425279	12.1150134602429	12.428490714731	11.4382451347158	12.431344762558	13.4169959014641	12.5924081330985	12.3591840829484	11.522767724042	11.2728704127361	11.835726351235	12.7208114045689
PHGDH	na	16.2207960874751	14.9559694715742	16.2384087721586	14.6005019344055	16.3249654762844	15.5257216810524	16.426413252354	16.2511260138077	16.1944059201299	16.2757404233335	16.8153097566727	15.980418444586
CARD9	na	4.98272627194261	3.28873050419033	4.49838930371186	6.80506318530674	4.40905858268916	7.0168920417052	3.95582729754929	3.86875130801728	4.29398305196754	4.78306037282121	4.2352997862101	7.07773134693567
LOC121927163	na	4.6899735233121	5.40837527614874	4.29692856996673	4.92608557886788	3.6143895501803	5.03869360459605	5.59764858536914	4.17079171473496	4.76987083436681	5.45110238450507	4.66704040583479	5.53503731846894
SEH1L	na	10.4025019490372	10.095891311404	9.96663704316945	9.727917829441	9.65920166022663	10.1781615301337	9.92872938022797	9.45267697544395	9.8173822410596	9.60873315685648	9.34966979667376	10.0437639061111
SCFD2	na	9.07399861392826	8.83154790984373	9.02357131245576	7.59426966054941	8.83806806985869	8.53966177622382	8.38342531856342	8.84640573683634	9.00113078231155	8.90262791407449	8.74176174065914	8.80286585520757
SCFD1	na	10.740111916597	10.3086009942642	10.6399129864819	9.96347419933103	10.4126182064755	9.86165514079925	10.3015987225366	10.36993263024	10.9073953527394	10.5279639446914	10.2891967661771	10.3051916772241
SPATA4	na	3.53086037449839	0	3.43551760119701	7.57728502204704	2.45914626931465	5.12622889056318	5.47743767764324	0	5.37566118118467	3.67719180876177	4.00166353897827	2.81741446630924
PATJ	na	9.18807347870077	9.64833825269566	9.84560622641247	8.68868888592433	9.57235191659531	9.03420089471405	10.0535398053335	9.8537062596893	9.55711641588579	9.45663273708571	8.20817228386936	9.84618759159351
LOC121932624	na	5.2054825734149	0	0	0	3.6143895501803	0	0	0	5.21480776897152	0	0	2.81741446630924
VTI1B	na	9.02805333799235	10.0704360792219	9.0317142036149	8.76941815709422	9.57873187192161	9.05665693804357	9.40205103617352	9.52330179906277	9.51886405466166	9.88546689270937	8.69678083428123	9.57395630865305
LOC121918842	na	3.06881303583784	4.2737053527218	3.2982551904546	0	3.85765628284807	2.03004660502464	0	3.62533416036169	2.92038257775393	2.43884446216323	3.72273908891	0
LOC121918841	na	2.38496979837077	0	0	0	0	0	0	0	2.42768991903909	0	0	0
LOC121918840	na	0	5.58654266729433	4.72954383937437	4.69367982530438	0	0	0	3.62533416036169	0	5.67572630026205	0	4.81866699172868
ZNF507	na	9.28526614055715	9.89303537635254	9.71517065826661	9.49906087979076	9.15794594613031	7.80129442913274	9.13779152206028	9.58637983566529	8.71190723272263	9.28658606850238	9.40064901518793	8.70169902255986
ZNF503	na	5.98399945108846	4.08321632927259	5.01887165124692	0	5.99965668219914	6.18911707332773	4.59860654383274	3.75217044284872	5.17162711765342	5.67572630026205	4.7193834017298	4.33307322398474
LOC121917302	na	7.06646476697832	4.33199476866004	5.29626480198533	6.26239965159305	5.62536713960719	5.73960693387695	6.08280159324764	5.38632677015129	5.21480776897152	5.94098875427311	6.77983534537578	4.47062986728535
LOC121935071	na	0	0	0	0	0	0	0	0	0	2.43884446216323	0	3.18035577771658
CBLC	na	5.81842121651323	3.86369364417345	4.36725469501575	4.49095142943618	4.24759710380504	5.56263034404432	5.23946487227932	5.26392819552865	6.01155218294709	5.18493807645443	1.93204651264254	6.61152174299933
WIZ	na	11.1901341739696	10.8119938829756	10.9509657361182	11.4091453937899	11.107604013374	10.5722540070387	10.8116177192106	11.0268872899723	10.8639754600252	10.8880743619812	11.1399253705585	10.8572130387454
LOC121917807	na	4.16134912652802	3.16591473499993	4.43431143134205	0	3.74114429747739	3.20546776833998	5.08348604405772	3.33234068975461	0	5.24224449286906	0	2.59474355825419
LOC121917805	na	7.77149927290987	7.1268624396752	6.24080418568373	7.43369006524681	6.33727744699098	6.46573147675912	7.18197209354843	7.8949231277888	7.25942176594053	8.37788487674615	5.91013746991836	9.47931838690361
GTDC1	na	6.92946928483997	6.44510074859611	6.88078462099578	5.81790752249447	6.81183164154576	6.1054260201305	7.19155602603809	6.26644266874419	7.18537406455782	5.4016536299239	6.3691676464267	7.00032203789268
LOC121917809	na	0	0	0	2.96070340834183	0	0	0	0	0	0	0	0
PKNOX1	na	9.33328461596732	8.48815458342348	9.68278818898076	9.2512253655768	9.70269003952627	10.0071115906512	9.00004834443271	9.59275046880166	8.82421810271923	8.9463919460985	8.79150776761323	9.17912716615219
LOC121932911	na	0	0	3.56084752498802	3.62157022916455	0	0	0	0	0	4.33358939901687	0	0
PKNOX2	na	6.91060156256367	4.54411741400069	6.20284553465951	3.15637613616265	6.50744970532321	7.09491100550568	6.31097039014488	6.68740930068806	5.93615014933495	5.29736129486716	5.19648280973896	6.38662801669604
RBBP8NL	na	0	0	0	2.13504793028255	0	0	0	0	0	0	0	0
LOC121934302	na	6.69231207915791	5.98196988292342	7.42503556059929	5.95571521094788	6.04950504655068	7.26848082158902	5.99795418677335	6.80912290772509	7.54815355411449	8.88023777352879	7.18539755683656	7.09910627982719
LOC121934300	na	10.3250587192399	10.015916432172	10.2967481346467	11.2134877467923	10.2219936272835	10.7255256013415	9.70275891297452	9.99508161764246	10.039296007814	11.322705646794	9.39059626621534	10.1254609594946
LOC121934304	na	10.7525264904687	8.98474912363611	8.73860530131424	10.3116714289398	9.97514133546862	10.437570112974	9.31922865799797	9.74350675269425	11.5493676890245	9.64636999021436	10.1339511742051	9.11499590525792
DGAT2	na	12.511300431741	8.34334433081219	11.1379626487687	7.70004811364492	11.4049258094633	10.6582851231817	11.992792346559	11.2127650395026	10.8724275546416	9.86964221687541	13.7978899256793	10.9125900348588
DGAT1	na	10.6276333689029	9.88575670483273	9.68106354648079	9.91697898989402	9.33168832162344	9.01998627099391	9.72272656379268	9.33093677064985	9.52959184627887	9.7061466891935	10.2805127724771	9.19161828547705
SAAL1	na	9.28526614055715	8.93390030116804	8.69824929634107	9.12249883700301	8.41222210251036	8.17421085098796	8.92734370670946	8.7957646577105	8.69675723649143	8.47670506573272	9.1802805587012	8.6004136295759
TLK1	na	11.2911491038039	11.3527114706297	10.8992407335751	10.5652863346569	10.4018641625234	10.7847355604861	10.4527127989756	10.8999215887099	11.1719488840409	10.8620317869549	11.76200000748	10.1953546735224
TLK2	na	9.64147633504941	9.08136673774646	10.2820326170844	9.03190144019126	10.7768039862931	9.91639972552568	10.4030483187663	10.4446203577271	9.18879043117369	8.67703147357299	10.7813901354298	10.382407920291
GARRE1	na	9.07964024068891	8.60504737489862	9.47554646499296	8.74680989812521	10.9235359579813	10.8600818530843	10.4427151025882	9.46198649261903	9.38585728382962	8.60239591366599	9.46145961122128	8.76658979735245
SSBP2	na	9.02220591500607	8.13812131311266	8.97372452533597	8.62399848569804	8.81303239432495	8.22466468969316	9.24062289120897	8.88498447660522	8.27524929824418	8.39693663402817	10.0622997798805	8.83188245413799
SSBP3	na	9.95174368989626	10.191478816423	9.59758779754509	10.1255918958929	9.56380118281668	9.86324844690156	9.96829517658517	10.0361741307437	9.81036107177342	9.26945898015164	10.1848654111282	9.64470982110365
SSBP1	na	6.7500581212858	7.58197570527964	7.54366807226952	8.20465993309966	7.0508628030118	8.08416962552149	7.9642468800257	6.96129845768899	8.43897757194416	7.29688473233602	6.46425653776556	7.57390995112249
RNPC3	na	9.2828227458196	9.20932855960178	9.0848563483258	8.38628295550826	9.05798191253152	8.94372430640054	8.96135551808417	9.39309060608939	8.69675723649143	8.82503967407818	9.15437300161476	8.7598950190032
LOC121931279	na	5.38022898004323	6.54705186358876	6.80679569081113	8.19355728345141	5.99965668219914	6.84692796648786	6.56803280338618	7.38979054533969	6.0597161798622	6.72322707771335	7.3101022155968	6.09902037667822
RPS20	na	13.7145463616892	14.8862935704287	13.7474319026989	15.9904704339195	14.7247578390906	14.9094690046764	14.2509703656804	14.4900338678458	15.0487280904973	15.4153917663615	14.2238899307513	14.0714955840284
METTL13	na	10.0230155587691	9.74804081065747	9.79388098624708	9.92203290033253	9.8870626328877	9.73510546126859	9.90124955939822	9.88864505034698	9.72519628734727	9.65430885192624	10.0648306793659	10.0032397074105
METTL15	na	8.38647926041119	9.23246604167299	9.09525385041344	9.54346290401633	9.04575273692428	9.3640437845791	8.95292744147672	9.52107672836374	8.34493104634118	9.8187464637966	7.77943257322471	8.39539865325736
METTL14	na	7.46594266424527	7.81440935634258	8.35313078540067	8.25359086102164	7.56094102399268	7.83416315053346	7.79853229596296	7.57279188248224	7.77426349303927	8.09642255058571	8.17106690927877	7.70515985926324
METTL17	na	9.09225381241391	8.86153984841831	8.63907399030684	7.9315081350431	9.45240775885073	9.214782224389	9.30384640399537	9.17267668726879	8.11922519132312	8.10417156117944	8.61969641659058	9.38021812511363
METTL16	na	9.63574336289337	9.26649104157666	9.82545042910173	9.54127496093169	8.6649880083746	8.48689506317104	9.10773602243848	9.14114937091407	9.27291907801147	9.184294058655	10.3578810578531	8.64105645693235
METTL18	na	8.67437352355991	8.34334433081219	8.74191789527318	7.45244071566961	7.82699547204751	7.5943040530616	8.45679161431913	8.53411513325094	8.6144995841775	8.27865894885736	8.62998757209754	8.47930188692438
LOC121930550	na	11.304158998547	10.4008452322642	10.0289800397851	10.0613874948944	10.8365893777511	8.50741898079724	10.6181992407002	10.4655989103529	10.4895895340057	10.9125523296405	10.9227310324989	9.26673878717897
LOC121930556	na	8.75061925719418	8.92682540767757	9.16354268670357	8.63635095575469	8.17457812150705	8.53166838110753	9.01631849720847	8.63633120026009	8.96996400588624	9.79020926098612	8.37245642285196	8.51154295320942
LOC121930554	na	0	0	4.0626975144873	0	3.85765628284807	3.62160199183926	0	4.17079171473496	0	0	3.2399912029878	0
SGO2	na	0	4.77175658573972	0.986896371116	0	0	0	0	0	0	1.30685963537227	0	1.59279264457571
MEIG1	na	4.35986552147668	4.44195119239682	7.56626732778151	3.86493577845994	5.25232581359033	4.49756530045227	4.12541999478776	3.86875130801728	5.85658886989988	6.74321529885411	0	6.22102483164468
SGO1	na	6.69965800823565	6.39128966729164	6.68817116768067	6.10539195083697	5.16456788162427	5.76710196557644	6.12342456058643	5.38632677015129	6.12907523083172	6.70295802882181	7.44833061671497	5.89417437603103
LOC121937028	na	3.39265978898991	2.71863828490398	2.30090477737476	4.16692315246739	2.72762433623644	3.20546776833998	3.41661754599248	4.07696626765895	0	3.83453103512985	2.9204031079586	2.0088059304641
LOC121937029	na	4.59862210331272	0	0	3.62157022916455	0	0	0	0	2.42768991903909	2.78578005868393	4.2352997862101	0
LOC121937027	na	4.16134912652802	3.03166261618016	2.30090477737476	6.46065423904862	6.52517582741142	7.57887175997263	4.81246714830893	3.1600135786771	5.2974751105603	3.97638585303613	6.0798989343477	8.8758904128397
HMGA1	na	9.6164672314873	10.083219836807	10.1659881564698	10.6377310463407	9.44078035565089	9.77119737435952	10.2646198379272	10.2366120721084	10.4312869591844	10.7977808732613	9.22848463823264	9.83349041047436
EFNA1	na	10.3872285731386	9.33400820169403	10.4155984386861	9.7394152349108	11.2070470725102	11.780537207656	10.6722510588097	10.852926428211	10.4035622564563	9.61145430775223	10.4613968402398	10.8493508862794
EFNA2	na	5.63134566361784	7.68620598447043	7.67424008191154	7.27420678886924	5.59211549852651	7.24911194856758	8.00829647176145	7.23548954843114	8.43441803919689	7.61155012028815	4.49755080390349	6.95414886496321
HMGA2	na	6.83256185458614	6.37751733251461	6.70184371783761	8.71997786391787	6.57708371254448	8.12724273481441	7.46879561334302	8.06341017431818	7.34936134480655	6.76293036776002	8.72905251848955	5.43772239631527
EFNA4	na	10.3427614867372	10.7002586127532	10.1892279788712	11.1934248593602	9.86112628214105	11.4434548127096	9.75216923222009	11.0386014600492	10.5275455914407	11.1815176543883	11.0308881703109	10.2501244055521
ACBD5	na	9.28526614055715	10.9204509114844	10.4735368693451	9.34953181100817	9.51584418628463	9.29488879139322	10.3071198098107	9.4712363216847	9.03465405599659	9.55037031539618	10.3558157353089	10.0478918236123
PGS1	na	9.3567075151775	9.07070775543486	8.99053221197044	9.29083445566523	9.39331034208652	9.44500805366724	9.07704103403844	9.16983886827301	9.26266740034087	9.38528645957694	9.58297264033687	9.15125997647669
PRICKLE4	na	8.04386000539833	8.64007631536893	9.45146816329809	8.37649809700279	9.68702733854542	8.90711908785878	9.63413061033151	9.49863521346396	7.32985372483157	7.45067400176658	8.79760712438395	9.50756818365012
PRICKLE1	na	6.47835722836263	5.80806630498014	6.25941544115001	6.32478782351727	6.33727744699098	6.49890875022373	5.53879482395386	5.85056749857421	5.88359975498717	6.25125016357626	7.16666894265628	6.94237091866113
PRICKLE3	na	9.18676715611479	8.23295163591929	8.47757156271178	9.9536363106488	8.28274070485068	8.33442000834034	8.8416781971849	8.7470939247433	8.54429428859331	9.35961952878944	7.70998762388295	8.88822142810057
PRICKLE2	na	2.38496979837077	0	2.97698994863459	4.75538426007332	3.96545784038782	5.3608679966797	3.12807628772077	4.69761805428532	4.64913933163089	4.22406272929024	1.93204651264254	4.91823048683056
LRG1	na	15.9234775769734	13.6104048744182	13.4581202595679	13.2089025966667	12.2496905935826	13.2156258902081	11.777010233047	13.5333790555937	14.4058423307851	14.0534504110133	11.6194995313662	13.8372836328403
MILR1	na	6.647433246727	5.14129278171541	4.67513387671521	6.34499841117297	5.72075703325743	5.8205682552207	4.53979265594613	4.93004732813416	6.43322805153624	6.10444391475486	6.38545742880343	8.42108591414885
LOC121936043	na	5.46888076762893	6.41844608083737	3.78292409815483	7.60268757946794	4.24759710380504	3.94418772129615	4.20328256632743	6.13293299320717	5.08118375564908	6.07320093192718	4.08381871530157	3.71127017594676
LOC121932543	na	7.94223959568694	6.85599281681212	6.04015832261065	6.55042055375657	6.7678387569176	7.20957619236438	6.16293493533829	6.28754069371476	8.0847248798403	6.80157021524817	7.15721266602918	6.29698178122621
LOC121936047	na	6.46117126532006	7.05080408108559	6.27778965971786	8.39600189653143	5.89447485770229	6.12680831737389	6.93049419518009	5.82193131168998	6.92432069852401	6.50645403307027	5.9544869901117	6.36913887340364
